Date,GSCI,SP,Ratio
09/10/18,496.39,2882.51,0.172209151
10/10/18,488.35,2873.90,0.169926024
11/10/18,478.67,2776.87,0.172377893
12/10/18,480.66,2770.54,0.173490403
15/10/18,483.94,2763.83,0.175098794
16/10/18,484.69,2767.05,0.175163766
17/10/18,477.99,2811.67,0.170000854
18/10/18,472.80,2802.00,0.168737223
19/10/18,474.72,2775.66,0.171030277
22/10/18,475.32,2773.94,0.171352625
23/10/18,464.04,2721.03,0.170536525
24/10/18,463.92,2737.87,0.169444422
25/10/18,465.11,2674.88,0.173879464
26/10/18,468.08,2667.86,0.175451485
29/10/18,465.41,2682.65,0.173489013
30/10/18,459.77,2640.68,0.174112198
31/10/18,456.32,2705.60,0.168656416
01/11/18,450.82,2717.58,0.165889799
02/11/18,450.54,2745.45,0.16410348
05/11/18,451.29,2726.37,0.165526139
06/11/18,446.97,2738.40,0.163221443
07/11/18,447.23,2774.13,0.161214002
08/11/18,443.35,2806.38,0.157977751
09/11/18,440.55,2794.10,0.157671737
12/11/18,441.47,2773.93,0.15914987
13/11/18,426.42,2730.05,0.156193623
14/11/18,432.83,2737.90,0.158088024
15/11/18,429.98,2693.52,0.159635755
16/11/18,432.38,2718.54,0.159047172
19/11/18,435.24,2730.74,0.159387016
20/11/18,418.37,2654.60,0.157603292
21/11/18,422.13,2657.74,0.158829607
23/11/18,403.56,2633.36,0.153247486
26/11/18,407.89,2649.97,0.153923403
27/11/18,406.20,2663.75,0.152490662
28/11/18,404.38,2691.45,0.15024511
29/11/18,408.13,2736.97,0.14911866
30/11/18,406.52,2737.76,0.148486244
03/12/18,414.76,2790.50,0.148633901
04/12/18,417.06,2782.43,0.149891354
06/12/18,407.68,2663.51,0.153062463
07/12/18,416.21,2691.26,0.154652988
10/12/18,408.35,2630.86,0.155216013
11/12/18,409.55,2664.44,0.153710461
12/12/18,407.92,2658.23,0.153455796
13/12/18,412.91,2658.70,0.155305977
14/12/18,406.09,2629.68,0.154424227
17/12/18,400.48,2590.75,0.154580334
18/12/18,387.87,2559.90,0.151518262
19/12/18,392.63,2547.05,0.154151037
21/12/18,381.78,2465.38,0.154856858
24/12/18,367.29,2400.56,0.153002841
26/12/18,380.23,2363.12,0.160899616
27/12/18,374.17,2442.50,0.153193081
28/12/18,374.98,2498.77,0.150066913
31/12/18,374.33,2498.94,0.149794793
02/01/19,377.91,2476.96,0.15256839
03/01/19,381.20,2491.92,0.152973691
04/01/19,386.80,2474.33,0.156324904
07/01/19,389.19,2535.61,0.153491349
08/01/19,394.47,2568.11,0.153603428
09/01/19,405.36,2580.00,0.157114419
10/01/19,405.77,2573.51,0.157672828
11/01/19,402.93,2588.11,0.155683105
14/01/19,399.64,2580.31,0.154879763
15/01/19,404.40,2585.10,0.156433368
16/01/19,406.27,2614.75,0.15537757
17/01/19,406.05,2609.28,0.155617795
18/01/19,413.20,2651.27,0.155850064
22/01/19,406.60,2657.88,0.152978013
23/01/19,405.75,2643.48,0.153490966
24/01/19,406.65,2638.84,0.154102105
25/01/19,409.69,2657.44,0.154167432
28/01/19,401.28,2644.97,0.151712609
29/01/19,407.10,2644.89,0.153920466
30/01/19,410.38,2653.62,0.154647802
31/01/19,407.89,2685.49,0.151886881
01/02/19,413.30,2702.32,0.152943619
04/02/19,412.67,2706.49,0.152474866
05/02/19,410.21,2728.34,0.150352779
06/02/19,412.00,2735.05,0.150638489
07/02/19,406.18,2717.53,0.149465728
08/02/19,407.89,2692.36,0.151499391
11/02/19,406.27,2712.40,0.149783181
12/02/19,410.36,2722.61,0.150723754
13/02/19,414.69,2750.30,0.150780388
14/02/19,416.24,2743.50,0.151719738
15/02/19,423.40,2760.24,0.153391408
19/02/19,424.21,2769.28,0.153184185
20/02/19,427.10,2779.05,0.15368572
21/02/19,428.19,2780.24,0.154012136
22/02/19,429.45,2780.67,0.154439793
25/02/19,420.53,2804.35,0.149957316
26/02/19,421.51,2792.36,0.15095285
27/02/19,426.77,2787.50,0.153102422
28/02/19,426.35,2788.11,0.15291599
01/03/19,421.35,2798.22,0.150577832
04/03/19,423.05,2814.37,0.150317869
05/03/19,424.39,2794.41,0.151869554
06/03/19,422.72,2790.27,0.151498421
07/03/19,423.37,2766.53,0.153034234
08/03/19,421.84,2730.79,0.154475262
11/03/19,423.79,2747.61,0.154239612
12/03/19,426.05,2787.34,0.152851823
13/03/19,431.49,2799.78,0.154117395
14/03/19,431.81,2810.38,0.1536494
15/03/19,432.48,2810.79,0.153862473
18/03/19,434.52,2822.61,0.153941458
19/03/19,435.38,2840.76,0.153261627
20/03/19,439.49,2831.34,0.155224982
21/03/19,438.41,2819.72,0.155480509
22/03/19,434.17,2844.52,0.152635172
25/03/19,434.29,2796.01,0.155326519
26/03/19,437.11,2812.66,0.155408652
27/03/19,434.74,2819.72,0.154179777
28/03/19,432.80,2809.40,0.154053606
29/03/19,434.13,2828.27,0.153494999
01/04/19,439.70,2848.63,0.154354655
02/04/19,442.69,2868.24,0.154341757
03/04/19,443.51,2876.09,0.154204319
04/04/19,443.93,2873.99,0.15446362
05/04/19,447.27,2884.16,0.155078151
08/04/19,451.44,2888.46,0.156292038
09/04/19,449.68,2886.58,0.155782933
10/04/19,453.84,2881.37,0.157508685
11/04/19,449.85,2891.92,0.155555029
12/04/19,452.47,2900.86,0.155977296
15/04/19,450.07,2908.32,0.154752572
16/04/19,450.97,2912.26,0.154852245
17/04/19,449.86,2916.04,0.15427086
18/04/19,450.85,2904.81,0.155208086
22/04/19,456.25,2898.78,0.1573938
23/04/19,457.18,2909.99,0.157107069
24/04/19,455.09,2934.00,0.155109066
25/04/19,452.83,2928.99,0.154602781
26/04/19,445.34,2925.81,0.152210841
29/04/19,444.82,2940.58,0.151269477
30/04/19,446.45,2937.14,0.152001607
01/05/19,446.39,2952.33,0.151199222
02/05/19,440.23,2922.16,0.150652257
03/05/19,440.83,2929.21,0.150494502
06/05/19,439.66,2908.89,0.151143563
07/05/19,435.14,2913.03,0.149377109
08/05/19,436.78,2879.61,0.151680262
09/05/19,434.00,2859.84,0.151756742
10/05/19,434.34,2863.10,0.1517027
13/05/19,431.47,2840.19,0.151915893
14/05/19,436.89,2820.12,0.15491894
15/05/19,439.63,2820.38,0.155876159
16/05/19,445.15,2855.80,0.155875762
17/05/19,443.00,2858.60,0.154970965
20/05/19,443.49,2841.94,0.156051852
21/05/19,443.12,2854.02,0.155261701
22/05/19,436.07,2856.06,0.152682367
23/05/19,422.69,2836.70,0.14900765
24/05/19,427.13,2832.41,0.150800908
28/05/19,432.00,2830.03,0.152648558
29/05/19,429.51,2790.25,0.153932443
30/05/19,421.88,2786.94,0.151377496
31/05/19,407.76,2766.15,0.147410661
03/06/19,405.26,2751.53,0.147285329
04/06/19,406.96,2762.64,0.147308372
05/06/19,398.56,2818.09,0.141429124
06/06/19,402.93,2828.51,0.142453094
07/06/19,407.17,2852.87,0.142722942
10/06/19,405.67,2885.83,0.140573076
11/06/19,407.35,2903.27,0.140307309
12/06/19,399.78,2882.73,0.138681042
13/06/19,405.01,2886.24,0.140324436
14/06/19,406.96,2886.82,0.140971727
17/06/19,404.56,2889.75,0.13999827
18/06/19,410.41,2906.71,0.141193996
19/06/19,408.49,2920.55,0.139867491
20/06/19,420.16,2949.60,0.142446433
21/06/19,421.16,2952.71,0.142635071
24/06/19,422.81,2951.42,0.143256466
25/06/19,424.63,2945.78,0.144148579
26/06/19,430.87,2926.07,0.147252116
27/06/19,430.55,2919.66,0.147465801
28/06/19,425.36,2932.94,0.145028538
01/07/19,425.44,2971.41,0.143177818
02/07/19,414.50,2964.66,0.139813672
03/07/19,421.00,2978.08,0.141366249
05/07/19,422.34,2984.25,0.141522996
08/07/19,421.54,2979.77,0.141467294
09/07/19,422.35,2965.52,0.142420216
10/07/19,434.12,2989.30,0.145224635
11/07/19,433.60,2999.62,0.144551643
12/07/19,434.63,3003.36,0.144714586
15/07/19,430.93,3017.80,0.142796077
16/07/19,423.02,3012.13,0.140438826
17/07/19,419.89,3005.10,0.139725799
18/07/19,412.60,2978.87,0.138508898
19/07/19,415.92,3004.26,0.13844341
22/07/19,416.86,2981.93,0.139795367
23/07/19,419.74,2994.74,0.140159079
24/07/19,417.72,2998.77,0.139297112
25/07/19,417.46,3016.26,0.138403188
26/07/19,416.69,3013.25,0.138285904
29/07/19,418.52,3024.47,0.138377964
30/07/19,421.65,3007.66,0.140192043
31/07/19,422.44,3016.22,0.140056097
01/08/19,403.17,2980.32,0.13527742
02/08/19,407.67,2943.90,0.138479568
05/08/19,401.90,2898.07,0.1386785
06/08/19,397.52,2861.18,0.138935684
07/08/19,387.47,2858.65,0.135543001
08/08/19,394.25,2896.21,0.136126179
09/08/19,399.73,2930.51,0.136402879
12/08/19,397.15,2907.07,0.136615217
13/08/19,405.55,2880.72,0.140780777
14/08/19,398.07,2894.15,0.137542975
15/08/19,394.52,2846.20,0.138612887
16/08/19,395.88,2864.74,0.138190551
19/08/19,399.34,2913.48,0.137066326
20/08/19,399.86,2919.01,0.1369848
21/08/19,400.02,2922.04,0.13689751
22/08/19,397.98,2930.94,0.135785789
23/08/19,393.36,2911.07,0.135125572
26/08/19,392.51,2866.70,0.136920501
27/08/19,396.03,2893.14,0.136885875
28/08/19,400.37,2861.28,0.139926886
29/08/19,403.61,2910.37,0.138679962
30/08/19,397.06,2937.09,0.135188231
03/09/19,392.44,2909.01,0.134905002
04/09/19,403.72,2924.67,0.138039505
05/09/19,404.27,2960.60,0.136550024
06/09/19,404.47,2980.33,0.135713159
09/09/19,409.68,2988.43,0.137088705
10/09/19,410.39,2971.01,0.138131477
11/09/19,404.20,2981.41,0.135573437
12/09/19,403.44,3009.08,0.134074202
13/09/19,403.83,3012.21,0.134064358
16/09/19,436.08,2996.41,0.145534156
17/09/19,420.65,2995.67,0.140419339
18/09/19,417.01,3001.50,0.138933866
19/09/19,418.52,3010.36,0.139026562
20/09/19,417.41,3008.42,0.138747249
23/09/19,420.38,2983.50,0.140901626
24/09/19,414.80,3002.43,0.138154761
25/09/19,411.72,2968.35,0.13870332
26/09/19,411.39,2985.73,0.137785399
27/09/19,409.60,2985.47,0.137197828
30/09/19,403.61,2967.07,0.136029821
01/10/19,402.31,2983.69,0.134836394
02/10/19,397.18,2924.78,0.135798248
03/10/19,397.36,2885.38,0.137714963
04/10/19,399.47,2918.56,0.136872293
07/10/19,399.21,2944.23,0.13559063
08/10/19,399.49,2920.40,0.136792905
09/10/19,400.18,2911.10,0.137466937
10/10/19,402.16,2918.55,0.137794453
11/10/19,409.42,2963.07,0.138174258
14/10/19,405.25,2965.81,0.13664058
15/10/19,403.38,2973.61,0.135653297
16/10/19,405.32,2989.68,0.135573038
17/10/19,407.09,3000.77,0.135661847
18/10/19,406.70,2996.84,0.135709614
21/10/19,404.01,2996.48,0.134828198
22/10/19,406.90,3010.73,0.135149947
23/10/19,412.75,2994.01,0.137858591
24/10/19,414.49,3014.78,0.137485986
25/10/19,416.23,3003.32,0.13858996
28/10/19,414.03,3032.12,0.136548026
29/10/19,413.97,3035.39,0.136381157
30/10/19,411.73,3039.74,0.135449084
31/10/19,407.51,3046.90,0.133745774
01/11/19,416.88,3050.72,0.136649709
04/11/19,419.20,3078.96,0.136149869
05/11/19,421.93,3080.80,0.136954687
06/11/19,416.93,3075.10,0.135582583
07/11/19,418.70,3087.02,0.135632422
08/11/19,419.11,3081.25,0.136019473
11/11/19,416.52,3080.33,0.135219278
12/11/19,417.32,3089.28,0.135086493
13/11/19,418.03,3084.18,0.135540079
14/11/19,417.15,3090.75,0.134967241
15/11/19,420.50,3107.92,0.135299493
18/11/19,415.65,3117.91,0.133310455
19/11/19,409.67,3127.45,0.130991703
20/11/19,415.38,3114.66,0.133362871
21/11/19,420.82,3108.49,0.135377627
22/11/19,418.93,3111.41,0.134643136
25/11/19,420.02,3117.44,0.134732344
26/11/19,422.06,3134.85,0.134634831
27/11/19,420.34,3145.49,0.133632598
29/11/19,409.19,3147.18,0.130017984
02/12/19,410.79,3143.85,0.130664631
03/12/19,410.75,3087.41,0.133040315
04/12/19,418.75,3103.50,0.134928307
05/12/19,419.66,3119.21,0.134540477
06/12/19,422.74,3134.62,0.134861642
09/12/19,421.64,3141.86,0.13420076
10/12/19,423.20,3135.36,0.134976526
11/12/19,420.28,3135.75,0.134028542
12/12/19,423.64,3141.23,0.134864368
13/12/19,428.05,3166.65,0.135174396
16/12/19,431.09,3183.63,0.135408323
17/12/19,433.80,3195.40,0.135757652
18/12/19,433.11,3195.21,0.135549776
19/12/19,434.96,3192.32,0.136252005
20/12/19,433.30,3223.33,0.134426199
23/12/19,433.04,3226.05,0.134232265
24/12/19,435.99,3225.45,0.135171836
26/12/19,439.70,3227.20,0.136248141
27/12/19,440.27,3247.23,0.135583251
30/12/19,439.58,3240.09,0.135669071
31/12/19,436.22,3215.18,0.135675141
02/01/20,436.82,3244.67,0.134626942
03/01/20,443.35,3226.36,0.13741492
06/01/20,444.63,3217.55,0.138188995
07/01/20,442.35,3241.86,0.136449446
08/01/20,431.04,3238.59,0.133094958
09/01/20,430.60,3266.03,0.131842022
10/01/20,430.12,3281.81,0.131061823
13/01/20,426.27,3271.13,0.130312767
14/01/20,427.72,3285.35,0.130190086
15/01/20,425.45,3282.27,0.129620659
16/01/20,425.84,3302.97,0.12892639
17/01/20,426.91,3323.66,0.12844575
21/01/20,425.14,3321.03,0.128014502
22/01/20,418.53,3330.02,0.12568393
23/01/20,413.65,3315.77,0.12475232
24/01/20,406.27,3333.10,0.121889532
27/01/20,398.34,3247.16,0.122673351
28/01/20,400.39,3255.35,0.122994455
29/01/20,398.75,3289.46,0.121220504
30/01/20,392.02,3256.45,0.120382625
31/01/20,388.80,3282.33,0.118452441
03/02/20,381.35,3235.66,0.117858489
04/02/20,380.33,3280.61,0.115932708
05/02/20,386.28,3324.91,0.116177581
06/02/20,387.19,3344.92,0.115754637
07/02/20,386.20,3335.54,0.115783351
10/02/20,382.18,3318.28,0.115174126
11/02/20,384.56,3365.87,0.114252779
12/02/20,392.04,3370.50,0.116315087
13/02/20,394.01,3365.90,0.11705933
14/02/20,396.23,3378.08,0.117294439
18/02/20,398.34,3369.04,0.118235462
19/02/20,403.64,3380.39,0.119406341
20/02/20,403.22,3380.45,0.119279978
21/02/20,400.54,3360.50,0.119190597
24/02/20,389.26,3257.61,0.119492511
25/02/20,382.82,3238.94,0.118192989
26/02/20,376.20,3139.90,0.119812733
27/02/20,367.90,3062.54,0.120129043
28/02/20,358.44,2916.90,0.122883884
02/03/20,368.82,2974.28,0.12400312
03/03/20,371.06,3096.46,0.119833616
04/03/20,370.11,3045.75,0.121516868
05/03/20,365.27,3075.70,0.118759957
06/03/20,345.14,2954.20,0.116830276
09/03/20,305.29,2863.89,0.106599765
10/03/20,318.91,2813.48,0.113350726
11/03/20,313.29,2825.60,0.110875566
12/03/20,300.45,2630.86,0.1142022
13/03/20,298.40,2569.99,0.116109401
16/03/20,279.00,2508.59,0.111217855
17/03/20,273.87,2425.66,0.112905354
18/03/20,251.02,2436.50,0.103024831
19/03/20,269.53,2393.48,0.112610091
20/03/20,261.59,2431.94,0.107564331
23/03/20,263.63,2290.71,0.115086589
24/03/20,270.58,2344.44,0.115413489
25/03/20,273.38,2457.77,0.111230913
26/03/20,266.17,2501.29,0.106413091
27/03/20,261.54,2555.87,0.102329148
30/03/20,254.64,2558.98,0.099508398
31/03/20,255.54,2614.69,0.097732427
01/04/20,247.12,2498.08,0.098923974
02/04/20,263.95,2458.54,0.107360466
03/04/20,275.44,2514.92,0.10952237
06/04/20,271.70,2578.28,0.105380331
07/04/20,270.56,2738.65,0.098793201
08/04/20,277.08,2685.00,0.103195531
09/04/20,276.41,2776.99,0.099535828
13/04/20,280.12,2782.46,0.100673505
14/04/20,278.54,2805.10,0.099297708
15/04/20,270.95,2795.64,0.096918774
16/04/20,270.66,2799.34,0.096687076
17/04/20,270.57,2842.43,0.095189679
20/04/20,258.69,2845.62,0.090908132
21/04/20,228.24,2784.81,0.081958913
22/04/20,236.80,2787.89,0.084938789
23/04/20,243.35,2810.42,0.086588481
24/04/20,241.45,2812.64,0.085844616
27/04/20,230.45,2854.65,0.080727935
28/04/20,239.97,2909.96,0.082465051
29/04/20,246.03,2918.46,0.08430131
30/04/20,257.04,2930.91,0.087699725
01/05/20,256.49,2869.09,0.089397684
04/05/20,259.09,2815.01,0.092038749
05/05/20,274.17,2868.88,0.095566911
06/05/20,268.76,2883.14,0.093217811
07/05/20,271.34,2878.26,0.094272234
08/05/20,278.13,2908.83,0.095615763
11/05/20,274.10,2915.46,0.094016039
12/05/20,276.84,2939.50,0.094179282
13/05/20,272.90,2865.86,0.09522447
14/05/20,279.94,2794.54,0.100173911
15/05/20,285.15,2829.95,0.100761498
18/05/20,296.36,2913.86,0.101707014
19/05/20,296.49,2948.59,0.100553146
20/05/20,301.52,2953.63,0.102084554
21/05/20,301.52,2969.95,0.101523595
22/05/20,297.92,2948.05,0.101056631
26/05/20,303.49,3004.08,0.101025938
27/05/20,297.30,3015.65,0.098585711
28/05/20,299.51,3046.61,0.098309268
29/05/20,307.08,3025.17,0.101508345
01/06/20,307.35,3038.78,0.101142564
02/06/20,312.67,3064.78,0.102020373
03/06/20,313.91,3098.90,0.101297235
04/06/20,316.00,3111.56,0.101556775
05/06/20,325.54,3163.84,0.102893952
08/06/20,321.63,3199.92,0.100511888
09/06/20,324.41,3213.32,0.100957888
10/06/20,327.43,3213.42,0.101894555
11/06/20,314.79,3123.53,0.100780207
12/06/20,314.28,3071.04,0.102336668
15/06/20,317.20,2993.76,0.105953717
16/06/20,322.31,3131.00,0.102941552
17/06/20,321.63,3136.13,0.102556335
18/06/20,324.40,3101.64,0.10458983
19/06/20,327.64,3140.29,0.104334313
22/06/20,330.63,3094.42,0.106847164
23/06/20,329.77,3138.70,0.105065792
24/06/20,319.02,3114.40,0.102433856
25/06/20,320.22,3046.60,0.105107333
26/06/20,318.09,3073.20,0.10350449
29/06/20,324.51,3018.59,0.107503835
30/06/20,325.48,3050.20,0.106707757
01/07/20,328.74,3105.92,0.105843035
02/07/20,332.86,3143.64,0.105883625
06/07/20,334.28,3155.29,0.105942718
07/07/20,335.18,3166.44,0.105853893
08/07/20,337.25,3153.07,0.106959249
09/07/20,333.88,3176.17,0.105120318
10/07/20,337.90,3152.47,0.107185794
13/07/20,336.24,3205.08,0.104908458
14/07/20,335.75,3141.11,0.106888966
15/07/20,339.95,3225.98,0.105378831
16/07/20,338.30,3208.36,0.105443279
17/07/20,337.46,3224.21,0.104664398
20/07/20,337.30,3224.29,0.104612178
21/07/20,343.20,3268.52,0.105001652
22/07/20,343.67,3254.86,0.105586723
23/07/20,341.66,3271.64,0.104430805
24/07/20,342.01,3218.58,0.106261146
27/07/20,342.56,3219.84,0.10639038
28/07/20,341.36,3234.27,0.105544682
29/07/20,343.38,3227.22,0.106401175
30/07/20,337.76,3231.76,0.104512711
31/07/20,339.82,3270.45,0.10390619
03/08/20,344.71,3288.26,0.104830518
04/08/20,346.67,3289.92,0.105373383
05/08/20,350.30,3317.37,0.105595698
06/08/20,349.28,3323.17,0.105104464
07/08/20,345.15,3340.05,0.103336776
10/08/20,348.77,3356.04,0.103923076
11/08/20,347.09,3370.34,0.102983675
12/08/20,351.82,3355.46,0.104850006
13/08/20,352.05,3372.95,0.104374509
14/08/20,352.17,3368.66,0.104543053
17/08/20,357.21,3380.86,0.105656549
18/08/20,358.23,3387.04,0.105764916
19/08/20,358.53,3392.51,0.105682813
20/08/20,356.31,3360.48,0.106029496
21/08/20,353.36,3386.01,0.104358818
24/08/20,356.18,3418.09,0.104204395
25/08/20,360.04,3435.95,0.104786158
26/08/20,359.87,3449.97,0.104311052
27/08/20,358.83,3485.14,0.102959996
28/08/20,359.95,3494.69,0.102999122
31/08/20,358.21,3509.73,0.102061982
01/09/20,359.76,3507.44,0.102570536
02/09/20,353.72,3543.76,0.099814886
03/09/20,350.86,3564.74,0.098425131
04/09/20,347.11,3453.60,0.100506718
08/09/20,335.58,3371.88,0.099523115
09/09/20,341.06,3369.82,0.101210154
10/09/20,339.76,3412.56,0.099561619
11/09/20,341.05,3352.70,0.101723984
14/09/20,342.49,3363.56,0.101823663
15/09/20,345.14,3407.73,0.101281498
16/09/20,351.99,3411.23,0.103185654
17/09/20,356.23,3346.86,0.106437078
18/09/20,358.03,3357.38,0.106639701
21/09/20,347.36,3285.57,0.105722903
22/09/20,347.96,3295.75,0.105578396
23/09/20,347.73,3320.11,0.104734482
24/09/20,348.47,3226.14,0.108014531
25/09/20,348.23,3236.66,0.107589305
28/09/20,350.56,3333.90,0.105150124
29/09/20,344.88,3350.92,0.102920989
30/09/20,350.18,3341.21,0.104806343
01/10/20,343.47,3385.87,0.10144217
02/10/20,337.48,3338.94,0.101073994
05/10/20,347.38,3367.27,0.10316369
06/10/20,353.74,3408.74,0.103774415
07/10/20,353.48,3384.56,0.104438982
08/10/20,359.08,3434.28,0.104557578
09/10/20,360.58,3459.67,0.104223813
12/10/20,355.79,3500.02,0.101653705
13/10/20,358.41,3534.01,0.10141737
14/10/20,362.20,3515.47,0.10303032
15/10/20,363.22,3453.72,0.105167761
16/10/20,362.61,3493.50,0.10379562
19/10/20,362.14,3493.66,0.103656337
20/10/20,364.79,3439.38,0.106062721
21/10/20,360.11,3439.91,0.104685878
22/10/20,361.48,3438.50,0.105127236
23/10/20,358.77,3464.90,0.103544114
26/10/20,353.14,3441.42,0.102614618
27/10/20,357.26,3403.15,0.10497921
28/10/20,346.56,3342.48,0.103683492
29/10/20,341.16,3277.17,0.104102015
30/10/20,340.78,3293.59,0.103467645
02/11/20,345.00,3296.20,0.104665979
03/11/20,348.47,3336.25,0.104449607
04/11/20,354.79,3406.46,0.104152111
05/11/20,354.90,3485.74,0.101814823
06/11/20,349.62,3508.34,0.099653967
09/11/20,361.29,3583.04,0.100833371
10/11/20,368.94,3543.26,0.10412445
11/11/20,369.68,3563.22,0.103748856
12/11/20,368.35,3562.67,0.103391557
13/11/20,364.50,3552.57,0.102601778
16/11/20,369.03,3600.16,0.102503778
17/11/20,369.95,3610.31,0.102470425
18/11/20,372.68,3612.09,0.103175724
19/11/20,370.19,3559.41,0.104003192
20/11/20,373.87,3579.31,0.104453093
23/11/20,377.49,3566.82,0.105833768
24/11/20,385.70,3594.52,0.107302227
25/11/20,387.57,3635.50,0.106607069
27/11/20,388.06,3638.55,0.106652375
30/11/20,385.59,3634.18,0.106100964
01/12/20,383.56,3645.87,0.105203971
02/12/20,386.27,3653.78,0.105717914
03/12/20,386.68,3668.28,0.105411801
04/12/20,388.55,3670.94,0.105844824
07/12/20,386.37,3694.73,0.104573271
08/12/20,385.52,3683.05,0.104674115
09/12/20,387.12,3705.98,0.1044582
10/12/20,394.37,3659.13,0.107776985
11/12/20,393.72,3656.08,0.10768911
14/12/20,395.26,3675.27,0.10754584
15/12/20,398.36,3666.41,0.108651242
16/12/20,400.13,3696.25,0.108252959
17/12/20,404.51,3713.65,0.108925181
18/12/20,408.02,3722.39,0.109612373
21/12/20,402.18,3684.28,0.109161084
22/12/20,398.69,3698.08,0.107809999
